id,title,speech_url,publish_date,content
103289,Address by Chairman of the Presidency of Bosnia and Herzegovina Dr Denis Bećirović at the meeting of leaders of the Brdo,https://www.predsjednistvobih.ba/gov/default.aspx?id=103289&langTag=en-US,2024-10-08,"Ladies and gentlemen, first of all, I would like to thank the presidents of the Republic of Slovenia, the Republic of Croatia and Montenegro for organizing this forum. The Brdo - Brioni process is an important platform for strengthening regional cooperation and promoting European values.
Unfortunately, Bosnia and Herzegovina was hit by a catastrophic natural disaster five days ago.
Devastating floods and landslides affected several cities and towns in Bosnia and Herzegovina. We have lost what is most valuable – human lives. The homes of many of our fellow citizens were destroyed, and the overall material damage is enormous.
The citizens of Bosnia and Herzegovina, from all parts of our country, have once again shown a big heart and enormous solidarity.
I want to thank everyone who sent us words of support, expressed solidarity and specifically helped us in the past few days.
Thanks to everyone in the region, Europe and the world who expressed their willingness to help. In these difficult times, quick reaction and international support are of great importance to us.
The tragic floods and landslides in Bosnia and Herzegovina show that it is very important that we all pay much more attention to the prevention and reduction of the risk of natural disasters.
Ladies and gentlemen,
the foreign policy of Bosnia and Herzegovina towards neighbouring and other countries is based, above all, on respect for independence, sovereignty and territorial integrity, as well as on equality in interstate relations.
By actively participating in regional initiatives, Bosnia and Herzegovina positions itself as a proactive and constructive partner. In this respect, we will continue to actively support regional cooperation, including the Brdo-Brioni process initiative.
All member states of the Brdo - Brioni Process are members or want-to-be members of the European Union (EU). This, among other things, implies that we learn from the experience of the EU, as well as that we build interstate relations according to the good practices of the EU member states.
The key European countries that built the foundations of the EU have decided to abandon big-state projects and to cooperate on the basis of appreciation and respect.
It is a fundamental commitment that has enabled peace and progress in Europe. This is the key message, and this message must finally be understood by all the countries of the Western Balkans.
The countries of the Western Balkans are at a crossroads and have two options.
The first option is the establishment of interstate relations in accordance to the those practised by the EU states. That option means peace, security and development that is in common interest.
The second option is to adopt the Russian model of relations with neighbours. It is the road to great misfortune and tragedy.
Let's learn from the past, especially the tragic 90s, and turn to the future.
Let's open space for projects that bring economic and any other progress.
Let's take advantage of the EU's willingness to support regional connectivity projects through various funds and initiatives.
Let's take responsibility for their implementation.
The intensification of the Berlin Process and the implementation of the initiated agreements and arrangements are benefits for all countries of the region. We need to make a joint contribution to the accelerated implementation of all four agreements from the Berlin Process.
Mobility agreements are of great importance for the integration of the Western Balkans into the single European market. It is time to end the obstruction of the ratification of the Agreement on freedom of movement with identity cards in the Western Balkans.
The only remaining visa regime in the region is between Bosnia and Herzegovina and Kosovo. Ratification of this important agreement would enable easier implementation of other agreements from the Berlin Process.
The EU growth plan for the Western Balkans is of particular importance for the overall development of the region.
The growth plan is not only an economic incentive, but also an important political message - the EU supports us and recognizes the Western Balkans as an integral part of its future.
One of the key preconditions for the economic development and integration of the region is the improvement of connectivity - infrastructural, digital and energy.
Better connectivity within our region, as well as with the EU, is key to strengthening trade, investment and mobility.
It is our responsibility to ensure that the Western Balkans move forward – towards full integration into the EU and towards sustainable development that will benefit all our citizens.
Ladies and gentlemen,
the prosperous future of the region is not in an arms race.
The countries of the region need more investments in economic development. Therefore, I propose that we stop the current arms race.
Let's strengthen peace, security and building of good-neighbourly relations. Such a proposal is in line with the subregional arms control agreement.
Instead of an arms race in the region, I suggest we focus on faster economic development.
All the countries of the region would benefit from this, while the possibility of conflict would be significantly reduced.
Thank you for your attention."
103117,"Address by the Chairman of the Presidency of Bosnia and Herzegovina, Dr Denis Bećirović at the session of the United Nations Security Council in New York, as part of the debate on the topic ""Maintenan",https://www.predsjednistvobih.ba/gov/default.aspx?id=103117&langTag=en-US,2024-09-25,"Where are we today? Have we learned the fundamental lessons of history after World War II?
Here, at the UN Security Council session, I am warning in particular about the danger of the recently held, so-called All-Serb Assembly in Belgrade.
The declaration adopted at this pan-ethnic assembly flagrantly threatens the independence and sovereignty of Bosnia and Herzegovina, as well as some other countries in Southeast Europe.
Also, the Declaration of the so-called of the All-Serb Assembly is contrary to international law and represents an extremely dangerous policy with potential unfathomable consequences.
The establishment of pan-ethnic assemblies is a threat to peaceful and equal cooperation among UN member states.
ladies and gentlemen,
let's decide together that the 21st century be a century of peace, not a century of new tragedies.
During the 1990s, Bosnia and Herzegovina survived brutal aggression, genocide, crimes against humanity and other crimes.
Because of this, my country especially values ​​peace and freedom.
Furthermore, Bosnia and Herzegovina actively contributes to the affirmation of peace and peaceful relations between states.
Our message is crystal clear: instead of renewing big-state policies, let's turn to economic development and cooperation.
This is in our common interest.
Thank you for your attention!"
103109,"Address by the Chairman of the Presidency of Bosnia and Herzegovina, Dr Denis Bećirović at the General Debate of the 79th session of the United Nations General Assembly in New York",https://www.predsjednistvobih.ba/gov/default.aspx?id=103109&langTag=en-US,2024-09-25,"Dear President of the United Nations General Assembly, excellencies, ladies and gentlemen!
It is a special honour for me to address the 79th session of the General Assembly of the United Nations (UN), as the chairman of the Presidency of Bosnia and Herzegovina. Allow me, Mr. President, to wish you every success in these complex and challenging times. Furthermore, I congratulate former President Mr Dennis Francis for successfully presiding over the 78th session of the UN General Assembly.
Dear President,
it is a great honour to serve the unvanquished state of Bosnia and Herzegovina, one of the oldest European states.
We are proud of the fact that the country of Bosnia has been mentioned in historical sources for 1,075 years. For centuries, my country has shown resilience, courage and the strength of unity in diversity. It was not created in Dayton in 1995, but the Dayton Peace Agreement did confirm the continuity of the state of Bosnia and Herzegovina. These are unquestionable historical and legal facts.
Since the end of the war in 1995 until today, Bosnia and Herzegovina has made great progress.
We rebuilt the country destroyed by the war. We united the defence system, the judiciary, the tax system and numerous other institutions.
Today, Bosnia and Herzegovina is at the doorstep of the European Union (EU) and the North Atlantic Treaty Organization (NATO). Bosnia and Herzegovina is actively working towards becoming a member of NATO and the EU. These are our strategic foreign policy goals, which were unanimously defined by the state authorities of Bosnia and Herzegovina.
Ladies and gentlemen,
the whole world is facing numerous challenges and dangers.
Unfortunately, we live in a world of injustice, insecurity and intolerance.
Never in history has man had more power and, at the same time, never felt more insecure than he does today.
In the past two years, we have faced new difficult challenges, especially those regarding security. The strengthening of authoritarian populism, the aggression against Ukraine and the suffering of Gaza have thrown humanity into a deep crisis, with a lot of uncertainty and fear.
The world is seriously threatened by poverty, disease, natural disasters, wars and injustice.
It is estimated that every four seconds, one person dies of hunger. The fact that millions of children in the world live in extreme poverty is particularly sad.
A justified question arises: why did we allow it to be incomparably more investment in weapons than in eradicating poverty? It's time for everyone to realize that human lives are more important than guns. Otherwise, I fear that we are collectively headed for a global catastrophe.
Regarding climate change, Bosnia and Herzegovina is fully aware of the global situation and is determined to contribute to global efforts.
We are committed to the transition to renewable energy sources and the reduction of harmful gas emissions.
Terrorism is a serious threat. Countering this danger requires joint and determined efforts.
The world must have a consensus in the fight against terrorism. Bosnia and Herzegovina continues to show a determined commitment to the fight against terrorism.
Ladies and gentlemen,
without discovering the cause, we cannot solve the problems of modern humanity.
We cannot stop the movement of history, but we can have an impact on its direction. Therefore, I suggest that we focus on:
- preserving the role of the UN as a global centre of coordination and cooperation;
- the importance of reaffirming the UN Charter;
- strengthening the multilateral system, in accordance with international law;
- intensification of the reform processes in the UN;
- joint action to strengthen the credibility of the UN;
- efficient implementation of Agenda 2030 and its sustainable development goals;
- restore trust and cooperation among nations on key global issues;
- providing a chance for mutual trust, inclusiveness and a democratic vision of leadership;
- and to strengthen preventive diplomacy in the time of geopolitical fragmentation of the world."
103044,Address by BiH Presidency Chairman Dr Denis Bećirović at the UN's Summit of the Future,https://www.predsjednistvobih.ba/gov/default.aspx?id=103044&langTag=en-US,2024-09-22,"Dear Mr President, Ladies and gentlemen, Dear friends, it is an honour to address the Summit of the Future, which should chart the path to a more prosperous future.
Bosnia and Herzegovina is firmly committed to the fundamental principles of the United Nations. We are aware of numerous global threats and challenges, which far exceed the capacities of any single country.
We believe that global challenges can only be answered through high-quality international cooperation, which implies an efficient and coordinated global response.
It is imperative to establish a strong multilateral system that ensures inclusiveness.
Only through joint work, solidarity and mutual respect can we create the world of security, justice and prosperity.
It is time for concrete actions that will ensure peace and stability for future generations.
Bosnia and Herzegovina is determined to contribute to global stability and prosperity.
A pact for the future is very necessary at the time when democracy and multilateralism are in crisis.
The United Nations should be more effective in preventing conflicts, building peace and fighting terrorism.
The painful experience of my country shows that the indecision of the UN, even in UN safe zones, leads to tragic consequences. One of the examples that speak of this is the genocide committed against Bosniaks in Srebrenica in 1995. Let's learn lessons from the past for the sake of a common future.
The character of today's challenges clearly identifies the path of our response.
That is why multilateralism is the best answer.
Bosnia and Herzegovina is committed to the global goals of stopping climate change.
We support the Paris Agreement, the 2030 Agenda for Sustainable Development and its roadmap. We are actively working to improve policies in this area.
International peace and the affirmation of human rights are a prerequisite for progress.
Only by strengthening human rights can we build societies that are more resilient to conflicts, injustices and inequalities.
The UN represents a key organization for international cooperation and a platform for preventive diplomacy.
Diplomacy and dialogue are primary for the peaceful resolution of disputes and overcoming divisions, but also as a means of improving cooperation.
Bosnia and Herzegovina will persistently work to strengthen such a role of the UN.
The future belongs to the young generations.
I am personally vested in engaging young people, not as a symbolic inclusion, but as a concrete involvement in the shaping of policies at the national and global level.
We can draw inspiration for a more secure future from the UN Charter.
The pact for the future has enormous potential to reshape our multilateral system, ensuring concrete benefits for all.
Bosnia and Herzegovina fully supports the implementation of key proposals in the Pact.
I invite all of us to immediately begin the concrete and comprehensive implementation of the Pact for the Future adopted today.
I believe that the Summit of the Future: Multilateral Solutions for a Better Tomorrow opens a new chapter in the process of strengthening multilateralism, which we are all in need of.
Bosnia and Herzegovina is ready to cooperate with all the countries gathered at this Summit, in connection with the preservation of our planet and a safer future for new generations.
Thank you for your attention!"
102583,"BiH Presidency member Željko Komšić attended the celebration of the 32nd Anniversary of the formation of the 505th Knight's Mountain Brigade, as part of the Freedom Days of the Knight's City of Bužim",https://www.predsjednistvobih.ba/gov/default.aspx?id=102583&langTag=en-US,2024-08-15,"After laying a wreath on the tomb of General Izet Nanić and the graves of fallen fighters-shaheeds of the 505th Knight's Mountain Brigade, with Izet Nanić's mother, Mrs. Rasima Nanić, and visiting the Museum-Room of the 505th Knight's Mountain Brigade, member of the PBiH Komšić gave a speech during the Central Ceremony in front of thousands of visitors.
Speech:
""Dear Nanić family,
families of martyrs and fallen fighters, war-disabeled, comrades,
members of the Army of the Republic of BiH and the Ministry of Internal Affairs of the Republic of BiH,
Bužim women and Bužim men,
not to forget, I also greet the members of the Bosniak honour platoon as defenders of the Republic of Croatia here in Bužim, because they come here every year.
Dear guests,
congratulations to the organizers who, now in the traditional way, mark this 32nd anniversary of the formation of the 505th Knight's Mountain Brigade as part of the Freedom Days manifestation of the Knight's City of Bužim. Many should emulate Bužim, their attitude towards their commander Izet Nanić, towards the fighters and the aggression in Bosnia and Herzegovina.
Everything that happened today is somehow related to everything that happened on Ljuta greda and to the story surrounding the monument to General Alagić. Maybe we, as the Prime Minister said, will be in a statement, but I want to say something. I don't like to blame anyone or complain about anyone, but I want to say to those who are bothered by something like this, who are bothered by what happened at Ljuta Greda, who are also bothered by General Alagić, don't say that they won't be bothered by General Nanić tomorrow either. You never know! I just want to tell them: How are you not ashamed of yourselves!? How are you not ashamed, when you look in the mirror, to put us on the same level with villains and evildoers who have all this evil on their souls, on their policies, including the genocide in Srebrenica?
How are you not ashamed of yourselves? Why are you doing this? Do you think that this is the way to a peaceful Bosnia? Bosnia can only be peaceful on the truth. And the truth is that all of us, as members of the Army of the RBiH and the MIA of the RBiH, and all those people who were involved in the defence of BiH, have never taken anything from anyone of that is not ours. We defended our own, we never reached for someone else's and we don't do that, i tis not us. We were not taught or raised that way. But that's why we will defend with blood what is ours! Why are you trying to humiliate us? You will not be able to humiliate us! What's the problem when you say you love your country? In our country, Bosnia and Herzegovina, there is enough room for everyone.
Those against whom we fought, they started to take from us, they killed those of us. What is the problem with the fact that we defended ourselves? I respect our international friends, but don't lie. For two years you left us to die, for two years you let us be slaughtered and killed, and then when we created an Army that became a real force, only then did you start to think about what we were saying. But that's when our problem with you started. What's the problem with us loving this country? This is our homeland, there is no other! I say this a little bitterly because I was disappointed by some things after Vlašić.
It was a genocide against a people, those people in Srebrenica were killed only because they were Bosniaks and Muslims! Why is it a problem to admit it? Why is it a problem with our supposed friends to say that? Name the one who did it!?
The presence of Bužim residents and weterans in large numbers tonight and in the past few days, the respect they show towards the 505th brigade, towards Nanić and the Army and MIA of RBiH, is the strongest message that can be sent from Bužim.
I will be at disposal to you and to this country as long as my wits and health serve me, and I hope that I will not lose either for a long time."""
102511,"BiH Presidency Member Željko Komšić attended the event ""Days of Victory, Days of Pride"" and the opening of the memorial ""General Mehmed Alagić Ljiljan",https://www.predsjednistvobih.ba/gov/default.aspx?id=102511&langTag=en-US,2024-08-04,"After laying a wreath on the memorial, BiH Presidency Member Komšić addressed the many visitors to the event in the “Freedom and Peace Park” Memorial Complex, Ljuta Greda:
“Respected families of shaheeds and fallen soldiers, members of the Alagić family, war disabled, comrades, ladies and gentlemen in order and honour, not to go further so that I don’t skip anyone, and they get angry later…
First of all, thank you to the people who carried out all this, designed, worked, helped and gathered us here today, on this occasion. It’s important, maybe it doesn’t seem that way to some, it’s important that there are places like this. It is important not only to say thank you to the people who fought and prevailed to make this country free. It is important, above all, because of these children who came today with their parents to this plateau. So kudos to you for this! Kudos to you for not hating it, for not being difficult, for begging, walking, collecting and finally making this monument.
The second thing that seems important to me, and it concerns a little bit of the past - may they forgive me, it’s really not my goal to attack or offend anyone… Today we’re talking about General Alagić, who, just like Bosnia and Herzegovina, is ours. His work was great and magnificent, but let's be human, so let's admit that his fate was tragic. We all know that, there's no need to run away from it. We will be better people if we say it and admit it. We all know that, basically, his heart broke because of the injustice, the betrayal of those parties from whom he did not expect it. And that needs to be said.
Because, you see, even today there are some other generals who found themselves in the same position as General Alagić. Does anyone think about Dudaković, does anyone think about that man? Does anyone think about the people who were unfairly accused of Dobrovoljačka? Let's not wait for their hearts to burst with grief, so that we can gather together and say: 'They were great people!'
Let's not do that. That is correct, General Alagić is a special story. And you said it right, commander, without fighters he wouldn’t have been able to do anything. You can be as smart and big as you want, but if people and the nation don't trust you, you won't be able to do anything. He was the one people followed and trusted. Which was also his greatness. There are still such people, they are alive. Don't let us forget them! Don't let us talk about how great they were after they die!
And one more thing. All this that is being done to us who have gone through, all these things that the people on Ljuta greda and on the Vlašić plateau, in other parts of Bosnia and Herzegovina have gone through, is important. The older we get, the softer we get on these things. The older we get, these kinds of manifestations, these kinds of occasions, bring out a few tears that are left in us. But it is also important because of these children. These children who come after us should be told, not to brag about who we are and what we were, they should be told to learn something from the fight that was done for this country. We need to instil that love in them, so that they too will be ready to defend this country if, God forbid, it is necessary.
I will address one more thing. The words unity and togetherness were mentioned here on several occasions. Okay, I agree. But let's agree on what the unity and togetherness are. If it's unity and togetherness about this here, fine. If it is unity and togetherness about the fact that we will not betray our heroes and push them underground, fine, it can be done. If it's unity and togetherness around the fact that we can say to ourselves: 'No one will ever take an inch of this land away from here, not even an inch', fine. But if that unity and togetherness should be formed around false compromises, around lies, around flattering some powerful and bigger than us, I, nor the people, will join you in that unity. I'm not into those things! Therefore, when we talk about unity, let us define what it is that we’re gathering around. If we’re gathering around what was important in '92, it's okay brother, that's not a problem! But if something is a lie and hypocrisy, if it's rotten compromises, don't count on me in that unity. I cannot! I'm old enough to tell you that and I do not really care what anyone thinks about it!
Dear friends, comrades, thank you for the opportunity to be here with you today. Once again, all congratulations for this, all congratulations for what you did in Galica. And we will, I hope and God willing, see each other again""."
102286,Chairman of the Presidency of Bosnia and Herzegovina Dr Denis Bećirović addressed the summit of the European Political Community,https://www.predsjednistvobih.ba/gov/default.aspx?id=102286&langTag=en-US,2024-07-18,"Chairman of BiH Presidency Dr Denis Bećirović is participating in the summit of the European Political Community (EPC) in Oxfordshire in the United Kingdom of Great Britain and Northern Ireland. On that occasion, he spoke at a round table on the topic of defence and strengthening of democracy. The round table was chaired by the President of the Republic of France, Emmanuel Macron.
In his address, the Chairman of BiH Presidency, Dr Denis Bećirović emphasized, among other things, that the war of aggression that Moscow started in Ukraine changed political discussions and priorities throughout Europe and the world. He also said that the future of free and democratic Europe largely depends on the outcome of this war, and that therefore one of the most important questions is how to prepare the European Union (EU) and the European continent for new threats and challenges. The Ukrainian crisis has dramatically increased the need for the EU to strengthen its influence in its immediate neighbourhood.
""European unity is now more important than ever since the Second World War. This is of strategic importance, especially in the current global situation. We should primarily build unity on the common values ​​of freedom, democracy and human rights. Defence of security and democracy is not the duty of only one state or one organization. It is a common mission of all democratic states, which implies cooperation and solidarity. Bosnia and Herzegovina consistently joins the statements and positions of the EU in the field of foreign and security policy,"" said Dr Bećirović.
""We must strengthen security and democracy. These are the two pillars on which a stable society rests.
Without security, democratic institutions lose their purpose. That is why it is important to strengthen security structures, rule of law and promote democratic values. Our efforts should be focused on strengthening democratic institutions through support for reform processes, civil society and independent media,"" said Dr Bećirović.
Chairman of BiH Presidency Dr Denis Bećirović emphasized that the European political community is becoming an important platform for international cooperation, and that it is a good opportunity to improve existing cooperation. Furthermore, this community can find additional space for cooperation between states in the energy sector, transport, investments, infrastructure and free movement of persons."
102268,BiH Presidency Chairman Dr Denis Bećirović made an address in London at the UK National Srebrenica Memorial Day,https://www.predsjednistvobih.ba/gov/default.aspx?id=102268&langTag=en-US,2024-07-18,"Chairman of the BiH Presidency Dr Denis Bećirović participated in the commemoration in London as part of the National Day of Remembrance of the United Kingdom of Great Britain and Northern Ireland for Srebrenica at the Office for Foreign Affairs, Commonwealth and Development of the United Kingdom.
Chairman of the Presidency of Bosnia and Herzegovina Dr Denis Bećirović addressed the dignitaries, including members of the UK Government and both houses of the UK Parliament.
At the beginning, Dr Bećirović expressed his gratitude to the UK Government and Parliament for affirming the truth about the genocide committed against Bosniaks in Srebrenica. He particulary thanked Chairman of the ""Remembering Srebrenica"" Foundation, Dr Waqar Azmi and friends from this foundation.
""Citizens of Bosnia and Herzegovina highly appreciate the engagement of the United Kingdom, which, in 2015, proposed the United Nations Security Council (UN) Resolution on Srebrenica. Unfortunately, the adoption of the text of the resolution was stopped by the Russian Federation. However, they did not stop us in the fight for justice. The resolution was adopted by the UN General Assembly in May of this year. Thanks to the United Kingdom and numerous other countries that voted for this resolution. The adoption of the Resolution on the International Day of Remembrance and Commemoration of the Genocide in Srebrenica represents a highly moral and civilizing act of the UN General Assembly,"" Dr Bećirović.
During his address in London, the Chairman of the Presidency of Bosnia and Herzegovina Dr Denis Bećirović stressed that Europe and the world must learn lessons from Srebrenica and Bosnia and Herzegovina.
""Every evil that we don't stop at the beginning becomes bigger and more dangerous later. Together, let's stop the new evil in Bosnia and Herzegovina. The aggression against Ukraine should be a reminder of what happens when dangerous policies are ignored. In Europe and the world, we need to build a culture of remembrance of the genocide in Srebrenica. With the culture of memory, we fight for democracy and human rights. By remembering, we fight for a safe future for new generations. Thank you, United Kingdom, for preserving the truth about the genocide in Srebrenica. Thank you, United Kingdom, for all the help to Bosnia and Herzegovina. We are a country that remembers and appreciates its friends and allies"", concluded Dr Bećirović.
Last year, Dr Bećirović also participated in the commemoration on the occasion of the United Kingdom of Great Britain and Northern Ireland National Srebrenica Memorial Day, which was held at Lancaster House in London."
102225,Address by BiH Presidency Chairman Dr Denis Bećirović on the occasion of marking the 29th anniversary of genocide against Bosniaks of the “UN Safe Zone Srebrenica” and burial of identified victims fro,https://www.predsjednistvobih.ba/gov/default.aspx?id=102225&langTag=en-US,2024-07-11,"Dear mothers of Srebrenica, respected families of genocide victims, excellencies, eminences, dear friends from Bosnia and Herzegovina and the world, we have gathered today to send the remains of another 14 innocent victims of the genocide against Bosniaks to their eternal rest.
It is our human duty to express our condolences to their families, as well as to the families of all victims of genocide in and around Srebrenica.
We must pay special respect to the Mothers of Srebrenica. They are the true heroines of our time.
Their courage and unwavering spirit serve as an inspiration to us all. Their fight for truth and justice reminds us of the importance of individual action in the fight against evil and injustice.
The strength of the heroines of Srebrenica and Podrinje reminds us that even in the darkest moments, love is stronger than hate, and truth is stronger than lies.
The General Assembly of the United Nations (UN) adopted the Resolution on the International Day of Remembrance and Commemoration of the Genocide in Srebrenica.
For the first time, we are marking the commemoration of the victims of genocide with the adopted resolution. Thank you to the friends of Bosnia and Herzegovina from all over the world who supported the adoption of the Resolution.
This is one of the most important diplomatic, political and moral victories of Bosnia and Herzegovina in the 21st century dedicated to the victims of genocide and their families.
The implementation of the adopted resolution has begun, and no one can stop it. One of the results of the adoption of the Resolution is that already this year, we are commemorating the Day of Remembrance of the Genocide in Srebrenica in the building of the United Nations.
Today's international commemoration in New York is organized by the Permanent Mission of Bosnia and Herzegovina to the UN. From next year, the organization of the commemoration will be taken over by the Secretary General and the UN Secretariat.
In the coming period, as long as human civilization exists, 11th of July will be the International Day of Remembrance of the Genocide in Srebrenica. No one can erase that anymore.
We respect neighbouring Serbia and its citizens. We do not put a sign of equality between the regime and the people. We want peace and cooperation based on equality.
Unfortunately, peace and cooperation based on equality are endangered by the big-state policy of the regime in Belgrade.
This is a policy that, using the example of the Resolution on the Srebrenica genocide, has shown that it tries to turn obvious defeats into victories.
On the other hand, Bosnian-Herzegovinian politics must not fall into the trap of turning an obvious victory into a defeat. We must not allow that.
The implementation of this resolution does not depend on those who failed to stop it. It depends on us, but on the condition that we do not accept the narrative of genocide deniers.
The UN courts have ruled that genocide against Bosniaks was committed, as well as a joint criminal enterprise against the state of Bosnia and Herzegovina.
Unfortunately, despite these judgments, the bodies of the Bosnian-Herzegovinian entity of RS threaten the state of Bosnia and Herzegovina.
That is why it is important for us in Bosnia and Herzegovina to answer the question: are there similarities between the situation at the beginning of 1992 and today?
I will try to present the answer to this question in eight theses:
- convicted war criminal Radovan Karadžić and his associates said in 1992 that ""Bosnia and Herzegovina is an impossible state"". Today, the leaders of the Bosnian-Herzegovinian entity of RS are saying it again;
- In 1992, the Greater Serbian protagonists publicly said that their goal was Greater Serbia. The highest representatives of the BiH entity of the RS publicly say again that their goal is Greater Serbia, despite the fact that aggression, genocide, crimes against humanity and other crimes were committed because of that dangerous project;
- In 1992, the followers of Greater Serbia first took the path of legal violence, destroying international and national law. Today, they again threaten legal violence against the constitutional order;
- In 1992, the Greater Serbian protagonists withdrew judges from the Constitutional Court of the Republic of Bosnia and Herzegovina and destroyed the constitutional order. Today they are doing it again;
- In 1992, the protagonists of Greater Serbia threatened the disappearance of both the state and Bosniaks. Today, they again threaten the disappearance of the state and the ghettoization of Bosniaks on 25% of the state territory of Bosnia and Herzegovina;
- In the 1990s, the Greater Serbian protagonists were persistently against the presence of the international community in Bosnia and Herzegovina. When the international community withdrew, they committed genocide. Today, they are again asking for the withdrawal of the international community;
- Before 1992, the Greater Serbian planners created the SANU Memorandum, which was the dynamite with which they destroyed Yugoslavia and started wars of aggression. 34 days ago, the so-called Declaration was adopted of the All-Serbian Parliament. Europe and the world must be aware that this Vučić’s declaration is more dangerous and scandalous than the SANU Memorandum;
- Slobodan Milošević and Radovan Karadžić were at the head of the Great Serbian project in 1992. The recorded telephone conversations between the two clearly show that Milošević was the boss and Karadžić was the executor. Their agreement was that Milosevic was deceiving the West, and that Karadžić was implementing his policy on the ground. I invite everyone to consider what role Aleksandar Vučić and Milorad Dodik play today;
Finally, to answer the question about the similarities between the situation in 1992 and today. The historical context, balance of power and global circumstances are not the same, but, unfortunately, there are numerous similarities between the Great Serbian ideology and politics of 1992 and the current one. We must not underestimate that.
How to defend Bosnia and Herzegovina more efficiently in the time ahead?
For the future of our country, it is of crucial importance that everyone understands two key messages.
First, only the state and state institutions can protect us from danger.
Second, uninformed, uneducated and quarrelsome people attract those with evildoers like a magnet.
Only people who are trained, equipped and willing to defend themselves deter potential perpetrators of genocide. It is a lesson we must learn well.
We must dispel falsehoods with arguments and work persistently on the realization of foreign policy priorities.
In March 2024, the EU made a decision to open negotiations with Bosnia and Herzegovina. We are in the heart of Europe and our place is in the European Union.
We are on the verge of membership in NATO. NATO is a safe haven that guarantees peace and security to all people in our country.
Our task is to fight for a secure future and strengthen our alliances.
It is important that we cooperate diligently and thoughtfully with our friends in European and North American countries, but also Asian, African and Latin American countries, as well as with Australia and Oceania.
We must strengthen old friendships and build new ones where we can.
The adopted Resolution on the genocide in Srebrenica further showed us how important it is.
Our path is to build a fairer future.
If we forget the tragic past along the way, it can happen again.
Let's study the paths of the past in order to more safely navigate the paths of the future.
We send a message of peace and appreciation to all well-intentioned people in our country and region.
We have lived together for centuries and we will live together in the future.
Finally, I once again send words of respect, sympathy and solidarity to all those who have lost their loved ones."
101915,"Address by the Chairman of the Presidency of Bosnia and Herzegovina, Dr Denis Bećirović at the ""Summit on Peace in Ukraine"", Lucerne (Bürgenstock), Switzerland, June, 15-16 2024",https://www.predsjednistvobih.ba/gov/default.aspx?id=101915&langTag=en-US,2024-06-16,"Dear Excellencies, first of all, I want to thank H.E. Viola Amherd, President of the Swiss Confederation for taking over the role of host, and for the excellent organization of this important summit.
Supporting Ukraine means supporting the protection of international law and the basic principles on which the civilized world rests.
The state of Bosnia and Herzegovina, as a victim of brutal aggression from 1992 to 1995, fully understands the suffering of the citizens of Ukraine.
Unfortunately, Europe is once again facing the politics of territorial expansionism.
The ultimate goal of the wars of aggression against Bosnia and Herzegovina and Ukraine is the same - territorial expansion.
That is why one of the messages from my country reads: ""Learn from Sarajevo - save Kiev""!
I believe that a just and lasting peace in Ukraine has no alternative.
Russia's aggression against Ukraine in the previous 28 months has caused terrible consequences.
After the beginning of the Russian aggression, Bosnia and Herzegovina joined the positions of the European Union (EU) and firmly expressed its support for the sovereignty and territorial integrity of Ukraine.
In international organizations, my country regularly joins statements, initiatives and decisions condemning Russian aggression.
The free world, among other things, has two important tasks:
First, to help the people of Ukraine to defend their country.
The second is not to allow Russia to start a new war on the European continent and thus divert attention from the aggression against Ukraine.
Let us not forget, these two tasks are related.
Therefore, I must warn that pro-Russian forces in Bosnia and Herzegovina threaten peace.
The bodies of the Bosnian and Herzegovinian entity of Republika Srpska, with the open support of Russia, threaten the Dayton Peace Agreement and threaten the stability of Bosnia and Herzegovina and the region.
Therefore, I call on the free world to help Ukraine even more strongly, but also to prevent the destabilization of the Western Balkans.
In Bosnia and Herzegovina, from my personal experience, we know that achieving peace is a complicated and difficult process.
It requires a strong will, persistence, reason, and the engagement of a wider circle of actors. In this sense, I support the basic intention and objectives of this summit.
Europe and the world should strongly demonstrate that Ukraine is not alone in its struggle for freedom.
Solidarity with Ukraine is more important today than ever.
For Ukraine to win, solidarity must win over state egoism.
Bosnia and Herzegovina will continue to express solidarity towards Ukraine.
We want the war in Ukraine to stop, a just peace achieved and hope restored for millions of people that they can live in peace.
Thank you for your attention."
